CustomerID,TotalOrders,TotalRevenue,AverageRevenue
86197,7,1224187.368,174883.909714286
86307,5,716460.3131,143292.06262
87247,6,1353446.2974,225574.3829
88753,3,137285.4,45761.8
92543,7,1709744.4255,244249.203642857
92693,7,1877333.2868,268190.469542857
94498,8,1961834.1254,245229.265675
94597,6,1283711.7769,213951.962816667
10814,10,2777198.2604,277719.82604
12325,6,1306616.444,217769.407333333
13046,8,1572251.5357,196531.4419625
13049,9,3888443.3508,432049.2612
16498,7,2046071.9872,292295.998171429
17768,5,1340960.8428,268192.16856
18214,4,1306763.8398,326690.95995
22149,8,2857233.8817,357154.2352125
25816,10,1562032.544,156203.2544
27430,5,1614610.525,322922.105
28323,6,1834795.4543,305799.242383333
31230,7,1246174.7981,178024.971157143
33473,7,4033030.403,576147.200428571
35232,7,2971381.9408,424483.1344
40961,6,2217206.9946,369534.4991
41091,4,367131.6348,91782.9087
45565,10,3026492.2048,302649.22048
47948,2,506489.5296,253244.7648
48582,6,1182982.0054,197163.667566667
49830,8,2151711.0539,268963.8817375
49880,12,4008672.1991,334056.016591667
52398,9,1931495.6831,214610.631455556
53029,9,3247129.794,360792.199333333
53186,7,1641963.9751,234566.282157143
54154,4,1430858.4622,357714.61555
55480,6,1039724.1752,173287.362533333
58209,5,2046841.0797,409368.21594
60081,5,2058272.7194,411654.54388
60444,3,225429.131,75143.0436666667
60612,5,618469.4242,123693.88484
60901,9,3428714.4238,380968.269311111
61579,2,836138.566,418069.283
61710,3,1296958.9574,432319.652466667
62513,7,1892532.9112,270361.844457143
64003,6,1444153.5925,240692.265416667
67210,6,961456.4161,160242.736016667
69355,6,2760442.7344,460073.789066667
69552,8,1626249.0344,203281.1293
79064,5,2860844.5162,572168.90324
82493,7,1757388.2853,251055.469328571
82788,9,2681828.0033,297980.889255556
84071,7,1112031.5737,158861.653385714
86779,6,1671870.4931,278645.082183333
88150,5,1909285.4026,381857.08052
88464,2,759994.0456,379997.0228
89640,10,1724259.6097,172425.96097
92114,6,1632300.218,272050.036333333
12309,6,971940.4054,161990.067566667
13598,6,1115262.0528,185877.0088
14726,7,1494353.413,213479.059
16054,4,1827047.6768,456761.9192
19884,10,2352736.9978,235273.69978
24096,5,1484451.844,296890.3688
25208,7,1633214.445,233316.349285714
26462,6,2148886.6914,358147.7819
29032,6,2694275.2189,449045.869816667
30904,7,2139683.6446,305669.092085714
35779,11,3682372.4539,334761.132172727
36033,7,1321935.2483,188847.892614286
37761,6,1461678.4768,243613.079466667
43985,7,1299489.2179,185641.316842857
49045,5,2371625.4983,474325.09966
51315,11,1951837.3277,177439.757063636
54358,6,1899471.6444,316578.6074
56460,7,1985301.4502,283614.492885714
59603,6,1993684.5818,332280.763633333
59958,4,1832486.2244,458121.5561
62158,7,1689440.7628,241348.6804
71088,5,1568642.5371,313728.50742
77728,7,1571684.856,224526.408
78661,7,2214999.8502,316428.550028571
80453,5,2150971.3145,430194.2629
84050,7,1213546.3787,173363.768385714
86518,4,1246463.565,311615.89125
95195,6,934069.3864,155678.231066667
95561,15,3628766.9543,241917.796953333
96523,11,2281116.2734,207374.206672727
96759,5,1092936.9708,218587.39416
98652,4,1030741.5459,257685.386475
11095,4,702973.4806,175743.37015
12924,7,3627174.082,518167.726
13112,8,2295569.7608,286946.2201
18084,5,1168781.4823,233756.29646
18258,6,2139113.2083,356518.86805
21238,5,1577195.7896,315439.15792
27198,7,1950449.3964,278635.628057143
35278,5,1115221.6556,223044.33112
35529,4,1046921.6692,261730.4173
36849,9,2056298.7634,228477.640377778
39165,12,2888934.3266,240744.527216667
40259,9,1412421.1646,156935.684955556
41310,3,208100.772,69366.924
45104,4,1130531.9738,282632.99345
45152,8,2891804.2231,361475.5278875
45679,9,2218132.0906,246459.121177778
45804,9,2560468.4012,284496.489022222
45882,8,2865012.8154,358126.601925
48119,5,1664102.7291,332820.54582
49316,4,736201.6798,184050.41995
50958,6,1958150.5288,326358.421466667
54315,6,608434.4823,101405.74705
54960,8,2131684.0374,266460.504675
56446,5,516609.6156,103321.92312
57360,4,741086.3117,185271.577925
59447,7,1892609.3908,270372.770114286
62332,7,2978604.9268,425514.989542857
63855,6,1489729.8444,248288.3074
64745,5,704549.4578,140909.89156
66462,8,1801112.9141,225139.1142625
67953,6,1867320.6965,311220.116083333
68147,9,3292044.331,365782.703444445
68780,3,1586210.0365,528736.678833333
74492,8,1653735.4898,206716.936225
74670,11,2541389.4433,231035.403936364
76137,6,2176870.5999,362811.76665
76909,6,1852734.0012,308789.0002
79759,8,2662780.0164,332847.50205
83724,5,2395881.6042,479176.32084
85944,3,479168.8366,159722.945533333
88865,13,2370219.3323,182324.564023077
91843,12,3514257.6492,292854.8041
96801,7,2171568.3438,310224.049114286
97379,5,1291864.9672,258372.99344
11429,8,2106970.9577,263371.3697125
12212,2,630412.0792,315206.0396
12527,4,1119072.9266,279768.23165
13762,3,1198923.4367,399641.145566667
24691,5,584653.8195,116930.7639
24752,3,329355.0957,109785.0319
26291,12,1869272.239,155772.686583333
29737,6,2563631.1978,427271.8663
34636,6,613110.6615,102185.11025
34984,4,745086.5223,186271.630575
36632,5,1387163.158,277432.6316
40654,3,804244.0593,268081.3531
44592,1,163800.315,163800.315
45800,6,1645614.5742,274269.0957
50996,10,2906504.5652,290650.45652
51754,8,2755969.3267,344496.1658375
52071,4,1894249.514,473562.3785
53332,5,1808179.8243,361635.96486
53345,4,1220124.2424,305031.0606
53450,5,2718899.0268,543779.80536
54416,7,1663808.9519,237686.993128571
58017,8,2167915.6356,270989.45445
59363,4,276434.5671,69108.641775
59948,9,3098591.8995,344287.988833333
61908,4,2378439.3408,594609.8352
63322,6,2142384.1557,357064.02595
63444,11,1898403.617,172582.147
63542,8,2312821.7261,289102.7157625
68519,3,711268.333,237089.444333333
68854,9,3228633.0619,358737.006877778
70100,7,1823264.8231,260466.4033
78782,6,895943.3861,149323.897683333
80879,9,2735320.9831,303924.553677778
81492,9,1315987.2032,146220.800355556
82845,11,2187240.7069,198840.064263636
83062,5,1515253.8234,303050.76468
83403,8,1220825.4692,152603.18365
83515,7,769024.038,109860.576857143
92340,7,1536115.4805,219445.068642857
93113,6,1083870.3444,180645.0574
93616,9,3106284.5162,345142.724022222
95373,11,4209981.8846,382725.625872727
97358,4,529805.1214,132451.28035
97974,6,1711865.6496,285310.9416
10774,2,421142.436,210571.218
11912,5,942218.6026,188443.72052
12736,4,774580.3919,193645.097975
13859,4,711501.76,177875.44
21823,3,1111317.435,370439.145
24213,5,869837.6154,173967.52308
26327,3,582759.2495,194253.083166667
31890,9,1463123.1194,162569.235488889
32638,8,1929584.6722,241198.084025
33794,7,923598.7191,131942.674157143
38715,7,2654774.165,379253.452142857
39464,8,1585523.6205,198190.4525625
43370,6,1090513.8322,181752.305366667
43711,7,2699233.282,385604.754571429
44132,5,2180133.9392,436026.78784
44227,7,2151956.6723,307422.381757143
46811,6,1170266.521,195044.420166667
50742,5,1179768.874,235953.7748
55424,8,1591435.7009,198929.4626125
57899,8,1314360.3132,164295.03915
59801,9,2273518.7344,252613.192711111
65354,5,959448.5166,191889.70332
66261,7,1997600.8444,285371.5492
67415,7,1471087.9059,210155.415128571
67963,10,1359893.1027,135989.31027
70479,6,1386328.7129,231054.785483333
71995,7,1543642.811,220520.401571429
74928,4,1362379.5305,340594.882625
76162,9,1813948.1091,201549.7899
78801,6,1447207.269,241201.2115
78986,4,1103931.994,275982.9985
81384,6,1981060.4277,330176.73795
82271,5,1069230.0882,213846.01764
82507,5,1450682.6258,290136.52516
83472,8,1852167.1478,231520.893475
86520,6,1927885.593,321314.2655
90593,6,1395428.2122,232571.3687
92810,4,1644142.0341,411035.508525
94896,4,1069168.7963,267292.199075
95699,7,2128254.887,304036.412428571
99006,9,1462787.5909,162531.954544444
99146,8,2072506.3161,259063.2895125
16961,7,1449494.1265,207070.5895
17897,7,3055150.4448,436450.063542857
19155,6,1296204.8519,216034.141983333
19232,8,2661474.2641,332684.2830125
23450,6,2475575.335,412595.889166667
27548,6,1132348.1784,188724.6964
27804,6,1179989.6564,196664.942733333
28267,10,2166189.1371,216618.91371
28459,5,1121886.691,224377.3382
29260,8,1895466.4772,236933.30965
31611,6,1424375.6935,237395.948916667
33681,5,1483319.4578,296663.89156
34649,7,1260888.5726,180126.938942857
44200,4,1762699.8365,440674.959125
44673,4,1395813.4092,348953.3523
45205,7,1505310.7698,215044.395685714
49438,7,2571561.9113,367365.987328571
49685,5,468821.222,93764.2444
50484,5,1319100.6784,263820.13568
52860,5,978502.1944,195700.43888
56956,5,762507.2117,152501.44234
58245,10,1948423.4927,194842.34927
58336,9,2398568.5796,266507.619955556
60859,2,1201633.464,600816.732
67917,7,1941679.8147,277382.830671429
77144,3,1315275.5132,438425.171066667
77640,4,727235.379,181808.84475
78708,5,1708093.0588,341618.61176
81473,5,1736253.7044,347250.74088
81688,6,3328359.0641,554726.510683333
81761,6,1708314.7719,284719.12865
81983,8,2310886.6611,288860.8326375
83016,5,1503612.3841,300722.47682
83192,8,1991128.5308,248891.06635
83749,4,1144549.3587,286137.339675
87023,4,608922.0256,152230.5064
88592,5,666010.1314,133202.02628
91438,5,761508.1326,152301.62652
93329,5,743644.374,148728.8748
94460,4,1010933.7332,252733.4333
94833,5,1107000.0736,221400.01472
96808,4,1564666.0704,391166.5176
99252,8,2167150.6737,270893.8342125
11221,9,3059684.3863,339964.931811111
23664,3,404957.4074,134985.802466667
24190,8,1457100.8069,182137.6008625
28974,6,1622081.8851,270346.98085
29106,12,2847718.4332,237309.869433333
30938,9,2187398.4184,243044.268711111
40170,6,1356309.3443,226051.557383333
43564,3,436062.5285,145354.176166667
46045,6,1098431.7818,183071.963633333
46725,7,2131864.15,304552.021428571
49114,7,1581294.638,225899.234
50097,5,1058213.8609,211642.77218
50597,3,953623.5298,317874.509933333
51111,8,2761362.0616,345170.2577
51979,6,1274424.735,212404.1225
54302,8,2631368.4231,328921.0528875
54699,4,1162172.058,290543.0145
56828,4,764543.7417,191135.935425
57109,9,1472457.5711,163606.396788889
57963,6,1830226.7247,305037.78745
59531,9,2379847.1749,264427.463877778
60313,5,1606626.245,321325.249
60681,4,1243107.5215,310776.880375
69211,5,1163388.156,232677.6312
73763,2,98081.4582,49040.7291
74653,5,1640741.9726,328148.39452
74938,6,1682228.5358,280371.422633333
78269,6,1910910.6242,318485.104033333
79080,8,1489604.4375,186200.5546875
82082,8,1771980.544,221497.568
83669,6,1604976.2808,267496.0468
84269,10,4130978.1533,413097.81533
84500,8,2917454.2643,364681.7830375
86896,6,1265986.8901,210997.815016667
92532,2,681723.5078,340861.7539
94321,7,1799056.2999,257008.042842857
96414,10,2092153.6586,209215.36586
97419,7,2835993.0856,405141.869371429
97963,5,2064031.9886,412806.39772
98077,5,1659068.6946,331813.73892
98246,6,1413279.008,235546.501333333
99075,7,1808476.7667,258353.823814286
10869,7,1218095.6209,174013.660128571
15720,6,1395505.6514,232584.275233333
16123,3,542009.802,180669.934
16425,3,302138.4693,100712.8231
17026,7,2201058.7708,314436.967257143
18294,3,1041992.939,347330.979666667
18863,5,972767.8471,194553.56942
19399,10,3128225.3292,312822.53292
24813,9,2842465.8988,315829.544311111
25382,4,1483508.1717,370877.042925
26487,4,1702778.1713,425694.542825
28197,7,1844947.1892,263563.884171429
28378,9,2420659.2413,268962.137922222
29115,8,2194833.662,274354.20775
29546,6,1433950.1294,238991.688233333
31725,7,1483956.034,211993.719142857
32070,5,1638737.8491,327747.56982
33679,8,2625666.136,328208.267
37801,5,1462641.4265,292528.2853
41442,8,1339853.6247,167481.7030875
42741,7,1436236.6434,205176.663342857
43210,7,2487229.1399,355318.448557143
46885,7,2166164.2408,309452.0344
49972,4,833541.42,208385.355
50028,5,1696436.0115,339287.2023
50421,8,723770.0674,90471.258425
51187,5,2314894.5894,462978.91788
52240,6,2204462.5953,367410.43255
52384,9,2985440.4069,331715.600766667
53125,5,752329.0862,150465.81724
56244,5,1222916.033,244583.2066
57649,8,1741593.9269,217699.2408625
60066,4,1280522.5902,320130.64755
60767,4,1201094.4366,300273.60915
62591,7,1366161.6764,195165.953771429
65399,2,457553.4714,228776.7357
67338,5,961569.2608,192313.85216
73052,3,772142.9028,257380.9676
77818,6,1145061.9378,190843.6563
77849,3,591851.7724,197283.924133333
78494,8,1893695.06,236711.8825
82663,5,1092791.453,218558.2906
82909,8,2471206.3517,308900.7939625
88021,9,2967411.9629,329712.440322222
89823,10,3163807.0989,316380.70989
93341,6,1791665.4893,298610.914883333
95866,6,616393.9126,102732.318766667
96498,7,1362822.0491,194688.864157143
97013,6,1711340.9647,285223.494116667
97790,9,2682899.0096,298099.889955556
98775,4,1079715.3186,269928.82965
10853,5,1371585.6906,274317.13812
14761,8,826083.9449,103260.4931125
15361,4,505209.6748,126302.4187
17951,6,2468504.5418,411417.423633333
18307,9,2772181.3166,308020.146288889
20946,6,1898737.799,316456.299833333
21423,5,1639297.5703,327859.51406
21749,7,1664822.9187,237831.845528571
22118,4,1887887.3163,471971.829075
23692,7,2502085.8252,357440.832171429
24768,6,2220745.38,370124.23
28809,9,3091881.1815,343542.3535
29205,9,2584262.3248,287140.258311111
34547,8,2321938.4317,290242.3039625
37432,8,1928005.7482,241000.718525
42173,9,2876997.3266,319666.369622222
43835,11,5573927.1685,506720.651681818
45266,6,2167832.9049,361305.48415
50239,4,687595.6644,171898.9161
50929,6,1473512.1025,245585.350416667
52972,6,1007555.9552,167925.992533333
53189,3,1400891.7653,466963.921766667
54083,7,2268018.7964,324002.6852
55890,7,1690314.5276,241473.503942857
56487,4,703694.8646,175923.71615
56838,5,1323848.6922,264769.73844
57960,8,1164600.259,145575.032375
63650,9,3112617.9871,345846.443011111
64771,6,1770084.6548,295014.109133333
66198,8,1640524.6189,205065.5773625
67303,3,377649.5996,125883.199866667
69143,8,793092.6485,99136.5810625
71536,5,1023461.6229,204692.32458
72596,6,512454.1353,85409.02255
73206,3,675619.7804,225206.593466667
74798,5,1224373.1144,244874.62288
77827,6,1849183.5795,308197.26325
77915,5,1009907.7926,201981.55852
79847,6,1857680.066,309613.344333333
80299,5,1111220.5716,222244.11432
82961,6,1187189.557,197864.926166667
83806,6,1330655.3987,221775.899783333
85971,8,1972124.0991,246515.5123875
87908,4,1151392.1166,287848.02915
92631,5,2752507.0022,550501.40044
93006,5,1600535.6155,320107.1231
95180,7,2848097.6324,406871.090342857
96536,5,268147.2186,53629.44372
98830,5,1042005.3906,208401.07812
99603,7,1568311.5076,224044.501085714
99792,2,447416.7624,223708.3812
11090,4,1749351.5244,437337.8811
11434,6,2172577.6725,362096.27875
12404,7,2566342.7897,366620.398528571
13048,8,2308089.6838,288511.210475
13601,8,689372.3088,86171.5386
16101,4,576224.7673,144056.191825
16673,6,1949540.3588,324923.393133333
17090,5,1446791.4854,289358.29708
17341,5,1144318.7572,228863.75144
17398,9,1770890.3636,196765.595955556
17837,9,2076118.6827,230679.853633333
18198,10,3543653.7009,354365.37009
18960,10,3329686.4707,332968.64707
19030,10,2286895.0074,228689.50074
20197,9,1799244.0136,199916.001511111
22582,8,1882391.4042,235298.925525
23954,4,419622.9478,104905.73695
26681,11,2196466.1218,199678.738345455
28830,10,2773152.008,277315.2008
31257,3,630166.3771,210055.459033333
33811,5,1776877.2119,355375.44238
36088,6,1989931.1892,331655.1982
36836,7,2272134.4442,324590.634885714
39664,3,105728.1551,35242.7183666667
42134,8,1767092.1503,220886.5187875
45184,7,2752073.8539,393153.4077
52224,4,1734097.078,433524.2695
54046,7,1581950.8438,225992.977685714
54798,6,1403701.3359,233950.22265
56612,7,2077839.3009,296834.185842857
62698,4,1322484.0185,330621.004625
63348,8,2160912.1062,270114.013275
63526,10,1656648.6705,165664.86705
68937,6,1382028.0854,230338.014233333
74657,8,728222.4106,91027.801325
76514,8,2115587.1356,264448.39195
77097,4,367118.7159,91779.678975
83489,6,1563909.9806,260651.663433333
83600,8,2354524.8491,294315.6061375
84852,8,2042219.4827,255277.4353375
85304,8,1516589.5589,189573.6948625
90787,8,2346914.0038,293364.250475
91113,7,2200508.0419,314358.2917
94487,4,858556.3512,214639.0878
94666,11,2340555.6615,212777.787409091
96466,6,2234003.1531,372333.85885
97707,7,2450437.381,350062.483
12625,10,2816207.5138,281620.75138
14247,4,1063691.2506,265922.81265
17870,5,1351167.2536,270233.45072
19052,6,1530355.8687,255059.31145
20206,6,1788931.6024,298155.267066667
22177,8,1567023.8268,195877.97835
25519,5,1006018.5776,201203.71552
26587,7,1927842.4292,275406.061314286
30612,4,1633485.3828,408371.3457
35078,10,2222124.1336,222212.41336
35966,6,1585066.7255,264177.787583333
41476,4,930342.9208,232585.7302
43092,10,3056125.5674,305612.55674
44951,9,3190124.5664,354458.285155556
45823,8,1731205.5078,216400.688475
45919,6,2224931.7497,370821.958283333
48724,7,901982.1643,128854.5949
49437,3,2057600.9736,685866.9912
51622,6,1836002.8794,306000.4799
54585,5,623078.4616,124615.69232
